,title,content
2955,观舞记,《观舞记》冰心--献给印度舞蹈家卡拉玛姐妹我应当怎样地来形容印度卡拉玛姐妹的舞蹈?假如我是个诗人，我就要写出一首长诗，来描绘她们的变幻多姿的旋舞。
2956,观舞记,假如我是个画家，我就要用各种的彩色，点染出她们的清扬的眉宇，和绚丽的服装。
2957,观舞记,假如我是个作曲家，我就要用音符来传达出她们轻捷的舞步，和细响的铃声。
2958,观舞记,假如我是个雕刻家，我就要在玉石上模拟出她们的充满了活力的苗条灵动的身形。
2959,观舞记,然而我什么都不是!我只能用我自己贫乏的文字，来描写这惊人的舞蹈艺术。
2960,观舞记,如同一个婴儿，看到了朝阳下一朵耀眼的红莲，深林中一只旋舞的孔雀，他想叫出他心中的惊喜，但是除了咿哑之外，他找不到合适的语言。
2961,观舞记,但是，朋友，难道我就能忍住满心的欢喜和激动，不向你吐出我心中的“咿哑”
2962,观舞记,?我不敢冒充研究印度舞蹈的学者，来阐述印度舞蹈的历史和派别，来说明他们所表演的婆罗多舞是印度舞蹈的正宗。
2963,观舞记,我也不敢像舞蹈家一般，内行地赞美她们的一举手一投足，是怎样地“本色当行”
2965,观舞记,我只是一个欣赏者，但是我愿意努力说出我心中所感受的飞动的“美”
2966,观舞记,!朋友，在一个难忘的夜晚——帘幕慢慢地拉开，台中间小桌上供奉着一尊湿婆天的舞像，两旁是燃着的两盏高脚铜灯，舞台上的气氛是静穆庄严的。
2967,观舞记,卡拉玛·拉克希曼出来了。
2968,观舞记,真是光艳的一闪!她向观众深深地低头合掌，抬起头来，她亮出了她的秀丽的面庞，和那能说出万千种话的一对长眉，一双眼睛。
2969,观舞记,她端凝地站立着。
2970,观舞记,笛子吹起，小鼓敲起，歌声唱起，卡拉玛开始舞蹈了。
2971,观舞记,她用她的长眉，妙目，手指，腰肢;用她髻上的花朵，腰间的褶裙;用她细碎的舞步，繁响的铃声，轻云般慢移，旋风般疾转，舞蹈出诗句里的离合悲欢。
2972,观舞记,我们虽然不晓得故事的内容，但是我们的情感，却能随着她的动作，起了共鸣!我们看她忽而双眉颦蹙，表现出无限的哀愁，忽而笑颊粲然，表现出无边的喜乐;忽而侧身垂睫，表现出低回宛转的娇羞;忽而张目嗔视，表现出叱咤风云的盛怒;忽而轻柔地点额抚臂，画眼描眉，表演着细腻妥贴的梳妆;忽而挺身屹立，按箭引弓，使人几乎听得见铮铮的弦响!在舞蹈的狂欢中，她忘怀了观众，也忘怀了自己。
2973,观舞记,她只顾使出浑身解数，用她灵活熟练的四肢五官，来讲说着印度古代的优美的诗歌故事!一段一段的舞蹈表演过(小妹妹拉达，有时单独舞蹈，有时和姐姐配合，她是一只雏凤!形容尚小而工夫已深，将来的成就也是不可限量的)，我们发现她们不但是表现神和人就是草木禽兽：如莲花的花开瓣颤，小鹿的疾走惊跃，孔雀的高视阔步，都能形容尽致，尽态极妍!最精采的是“蛇舞”
2974,观舞记,，颈的轻摇，肩的微颤：一阵一阵的柔韧的蠕动，从右手的指尖一直传到左手的指尖!我实在描写不出，只能借用白居易的两句诗“珠缨炫转星宿摇，花�N斗薮龙蛇动”
2975,观舞记,来包括了。
2976,观舞记,看了卡拉玛姐妹的舞蹈，使人深深地体会到印度的优美悠久的文化艺术：舞蹈、音乐、雕刻、图画……都如同一条条的大榕树上的树枝，枝枝下垂，入地生根。
2977,观舞记,这众多树枝在大地里面息息相通，吸收着大地母亲给予他的食粮的供养，而这大地就是有着悠久历史的印度的广大人民群众。
2978,观舞记,卡拉玛和拉达还只是这棵大榕树上的两条柔枝。
2979,观舞记,虽然卡拉玛以她的二十二年华，已过了十七年的舞台生活;十二岁的拉达也已经有了四年的演出经验，但是我们知道印度的伟大的大地母亲，还会不断地给他们以滋润培养的。
2980,观舞记,最使人惆怅的是她们刚显示给中国人民以她们“游龙”
2981,观舞记,般的舞姿，因着她们祖国广大人民的需求，她们又将在两三天内“惊鸿”
2982,伟大的悲剧,《伟大的悲剧》1912年1月16日这一天，斯科特一行清晨启程，出发得比平时更早，为的是能早一点看到无比美丽的秘密。
2983,伟大的悲剧,焦急的心情把他们早早地从自己的睡袋中了出来。
2984,伟大的悲剧,到中午，这五个坚持不懈的人已走了14公里。
2985,伟大的悲剧,他们热情高涨地行走在荒无人迹的白色雪原上，因为现在再也不可能达不到目的地了，为人类所作的决定性的业绩几乎已经完成。
2986,伟大的悲剧,可是突然之间，伙伴之一的鲍尔斯变得不安起来。
2987,伟大的悲剧,他的眼睛紧紧盯着无垠雪地上的一个小小的黑点。
2988,伟大的悲剧,他不敢把自己的猜想说出来：可能已经有人在这里树立了一个路标。
2989,伟大的悲剧,但现在其他的人也都可怕地想到了这一点。
2990,伟大的悲剧,他们的心在战栗，只不过还想尽量安慰自己罢了就像鲁滨孙在荒岛上发现陌生人的脚印时竭力想把它看作是自己的脚印一样。
2991,伟大的悲剧,其实，他们心中早已明白：以阿蒙森为首的挪威人已在他们之先到过这里了。
2992,伟大的悲剧,没过多久，他们发现雪地上插着一根滑雪杆，上面绑着一面黑旗，周围是他人扎过营地的残迹滑雪板的痕迹和许多狗的足迹。
2993,伟大的悲剧,在这严酷的事实面前也就不必再怀疑：阿蒙森在这里扎过营地了。
2994,伟大的悲剧,千万年来人迹未至，或者说，太古以来从未被世人瞧见过的地球的南极点竟在极短的时间之内即一个月内两次被人发现，这是人类历史上闻所未闻、最不可思议的事。
2995,伟大的悲剧,而他们恰恰是第二批到达的人，他们仅仅迟到了一个月。
2996,伟大的悲剧,虽然昔日逝去的光阴数以几百万个月计，但现在迟到的这一个月，却显得太晚太晚了对人类来说，第一个到达者拥有一切，第二个到达者什么也不是。
2997,伟大的悲剧,一切努力成了徒劳，历尽千辛万苦显得十分可笑，几星期、几个月、几年的希望简直可以说是癫狂。
2998,伟大的悲剧,“历尽千辛万苦，无尽的痛苦烦恼，风餐露宿这一切究竟为了什么?还不是为了这些梦想，可现在这些梦想全完了。
3000,伟大的悲剧,斯科特在他的日记中这样写道。
3001,伟大的悲剧,泪水从他们的眼睛里夺眶而出。
3002,伟大的悲剧,尽管精疲力竭，这天晚上他们还是夜不成眠。
3003,伟大的悲剧,他们像被判了刑似的失去希望，闷闷不乐地继续走着那一段到极点去的最后路程，而他们原先想的是：欢呼着冲向那里。
3004,伟大的悲剧,他们谁也不想安慰别人，只是默默地拖着自己的脚步往前走。
3005,伟大的悲剧,1月18日，斯科特海军上校和他的四名伙伴到达极点。
3006,伟大的悲剧,由于他已不再是第一个到达这里的人，所以这里的一切并没有使他觉得十分耀眼。
3007,伟大的悲剧,他只用冷漠的眼睛看了看这块伤心的地方。
3008,伟大的悲剧,“这里看不到任何东西，和前几天令人毛骨悚然的单调没有任何区别。
3010,伟大的悲剧,这就是罗伯特•福尔肯•斯科特关于极点的全部描写。
3011,伟大的悲剧,他们在那里发现的惟一不寻常的东西，不是由自然界造成的，而是由角逐的对手造成的，那就是飘扬着挪威国旗的阿蒙森的帐篷。
3012,伟大的悲剧,挪威国旗耀武扬威、洋洋得意地在这被人类冲破的堡垒上猎猎作响。
3013,伟大的悲剧,它的占领者还在这里留下一封信，等待着这个不相识的第二名的到来，他相信这第二名一定会随他之后到达这里，所以他请他把那封信带给挪威的哈康国王。
3014,伟大的悲剧,斯科特接受了这项任务，他要忠实地去履行这一最冷酷无情的职责：在世界面前为另一个人完成的业绩作证，而这一事业正是他自己所热烈追求的。
3015,伟大的悲剧,他们怏怏不乐地在阿蒙森的胜利旗帜旁边插上英国国旗一面姗姗来迟的“联合王国的国旗”
3016,伟大的悲剧,，然后离开了这块“辜负了他们雄心壮志”
3017,伟大的悲剧,的地方。
3018,伟大的悲剧,在他们身后刮来凛冽的寒风。
3019,伟大的悲剧,斯科特怀着不祥的预感在日记中写道：“回去的路使我感到非常可怕。
3021,伟大的悲剧,回来的路程危险增加了十倍，在前往极点的途中只要遵循罗盘的指引，而现在他们还必须顺着自己原来的足迹走去，在几个星期的行程中必须小心翼翼，绝对不能偏离自己原来的脚印，以免错过事先设置的贮藏点在那里储存着他们的食物、衣服和凝聚着热量的几加仑煤油。
3022,伟大的悲剧,但是漫天大雪封住了他们的眼睛，使他们每走一步都忧心忡忡，因为一旦偏离方向，错过了贮藏点，无异于直接走向死亡。
3023,伟大的悲剧,况且他们体内已缺乏那种初来时的充沛精力，因为那时候丰富的营养所含有的化学能和南极之家的温暖营房都给他们带来了力量。
3024,伟大的悲剧,当初，他们一想到自己所进行的探险是人类的不朽事业时，就有超人的力量。
3025,伟大的悲剧,而现在，他们仅仅是为了使自己的皮肤不受损伤、为了自己终将死去的肉体的生存、为了没有任何光彩的回家而斗争。
3026,伟大的悲剧,在他们的内心深处，与其说盼望着回家，毋宁说更害怕回家。
3027,伟大的悲剧,阅读那几天的日记是可怕的。
3028,伟大的悲剧,天气变得愈来愈恶劣，寒季比平常来得更早。
3029,伟大的悲剧,他们鞋底下的白雪由软变硬，结成厚厚的冰凌，踩上去就像踩在三角钉上一样，每走一步都要粘住鞋，刺骨的寒冷吞噬着他们已经疲惫不堪的躯体。
3030,伟大的悲剧,他们往往一连几天畏缩不前，走错路，每当他们到达一个贮藏点时，就稍稍高兴一阵，日记的字里行间重新闪现出信心的火焰。
3031,伟大的悲剧,在阴森森的一片寂寞之中，始终只有这么几个人在行走，他们的英雄气概不能不令人钦佩。
3032,伟大的悲剧,最能证明这一点的莫过于负责科学研究的威尔逊博士，在离死只有寸步之遥的时候，他还在继续进行着自己的科学观察。
3033,伟大的悲剧,他的雪橇上，除了一切必需的载重外，还拖着16公斤的珍贵岩石样品。
3034,伟大的悲剧,然而，人的勇气终于渐渐地被大自然的巨大威力所销蚀。
3035,伟大的悲剧,这里的自然界是冷酷无情的，千万年来积聚的力量能使它像精灵似的召唤来寒冷、冰冻、飞雪、风暴使用这一切足以毁灭人的法术来对付这五个鲁莽大胆的勇敢者。
3036,伟大的悲剧,他们的脚早已冻烂。
3037,伟大的悲剧,食物的定量愈来愈少，一天只能吃一顿热餐，由于热量不够，他们的身体已变得非常虚弱。
3038,伟大的悲剧,一天，伙伴们可怕地发觉，他们中间最身强力壮的埃文斯突然精神失常。
3039,伟大的悲剧,他站在一边不走了，嘴里念念有词，不停地抱怨着他们所受的种种苦难有的是真的，有的是他的幻觉。
